"id","username","email","password","fullName","role","isActive","lastLogin","createdAt","updatedAt"
"cmhsbjkjj004dmaftlorw35j9","operator157","dewi.hidayat157@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dewi Hidayat","OPERATOR",true,"2025-10-23T23:02:31.403Z","2025-11-09T23:02:31.615Z","2025-11-09T23:02:31.615Z"
"cmhsbjkjl004emaftcujy0aaq","operator158","agus.rahman158@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Agus Rahman","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.617Z","2025-11-09T23:02:31.617Z"
"cmhsbjkjm004fmaft06ggeuyn","operator159","dedi.hermawan159@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dedi Hermawan","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.618Z","2025-11-09T23:02:31.618Z"
"cmhsbjkjn004gmaftrbmnzmfx","operator160","maya.santoso160@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Maya Santoso","OPERATOR",true,"2025-10-23T23:02:31.403Z","2025-11-09T23:02:31.620Z","2025-11-09T23:02:31.620Z"
"cmhsbjkjp004hmaftvrxp1mn9","operator161","hadi.hartono161@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Hadi Hartono","OPERATOR",true,"2025-10-22T23:02:31.403Z","2025-11-09T23:02:31.621Z","2025-11-09T23:02:31.621Z"
"cmhsbjkjq004imaftogvlgm2e","operator162","ahmad.prasetyo162@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Ahmad Prasetyo","OPERATOR",true,"2025-10-27T23:02:31.403Z","2025-11-09T23:02:31.622Z","2025-11-09T23:02:31.622Z"
"cmhsbjkjs004jmaft51jczgi2","operator163","slamet.hermawan163@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Slamet Hermawan","OPERATOR",false,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.624Z","2025-11-09T23:02:31.624Z"
"cmhsbjkju004kmaft3tmwfoua","operator164","tri.firmansyah164@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Tri Firmansyah","OPERATOR",true,"2025-11-08T23:02:31.403Z","2025-11-09T23:02:31.626Z","2025-11-09T23:02:31.626Z"
"cmhsbjkjv004lmaftzulfjc9o","operator165","indah.widodo165@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Indah Widodo","OPERATOR",true,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.628Z","2025-11-09T23:02:31.628Z"
"cmhsbjkjw004mmaft7d4517pl","operator166","sri.rahmanto166@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sri Rahmanto","OPERATOR",true,"2025-10-22T23:02:31.403Z","2025-11-09T23:02:31.629Z","2025-11-09T23:02:31.629Z"
"cmhsbjkjy004nmaft1nz9aq0o","operator167","wahyu.rahmanto167@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wahyu Rahmanto","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.631Z","2025-11-09T23:02:31.631Z"
"cmhsbjkk0004omaftrqko4b2n","operator168","indah.kurniawan168@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Indah Kurniawan","OPERATOR",true,"2025-10-29T23:02:31.403Z","2025-11-09T23:02:31.633Z","2025-11-09T23:02:31.633Z"
"cmhsbjkk2004pmaftxjh52d20","operator169","andi.nugroho169@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Andi Nugroho","OPERATOR",true,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.635Z","2025-11-09T23:02:31.635Z"
"cmhsbjkk4004qmaft2atkrxy0","operator170","rina.wibowo170@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rina Wibowo","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.636Z","2025-11-09T23:02:31.636Z"
"cmhsbjkk5004rmaftu39a4hln","operator171","bambang.hermawan171@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Bambang Hermawan","OPERATOR",true,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.638Z","2025-11-09T23:02:31.638Z"
"cmhsbjkk7004smaft5ycq01d9","operator172","wawan.hermawan172@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Hermawan","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.639Z","2025-11-09T23:02:31.639Z"
"cmhsbjkk8004tmaftxdhcxmjm","operator173","eko.santoso173@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Eko Santoso","OPERATOR",false,"2025-10-21T23:02:31.403Z","2025-11-09T23:02:31.640Z","2025-11-09T23:02:31.640Z"
"cmhsbjkk9004umaftd119jvux","operator174","hadi.wibowo174@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Hadi Wibowo","OPERATOR",true,"2025-11-08T23:02:31.403Z","2025-11-09T23:02:31.641Z","2025-11-09T23:02:31.641Z"
"cmhsbjkka004vmaftsxc486vf","operator175","dwi.hermawan175@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dwi Hermawan","OPERATOR",true,"2025-10-25T23:02:31.403Z","2025-11-09T23:02:31.643Z","2025-11-09T23:02:31.643Z"
"cmhsbjkkc004wmaftelrhn6jv","operator176","maya.hartono176@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Maya Hartono","OPERATOR",true,"2025-11-01T23:02:31.403Z","2025-11-09T23:02:31.644Z","2025-11-09T23:02:31.644Z"
"cmhsbjkkd004xmaftde8sq7qa","operator177","rina.putra177@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rina Putra","OPERATOR",true,"2025-11-06T23:02:31.403Z","2025-11-09T23:02:31.645Z","2025-11-09T23:02:31.645Z"
"cmhsbjkke004ymaftpboeffck","operator178","budi.rahmanto178@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Budi Rahmanto","OPERATOR",true,"2025-11-01T23:02:31.403Z","2025-11-09T23:02:31.646Z","2025-11-09T23:02:31.646Z"
"cmhsbjkkf004zmaft6xm95ly5","operator179","yudi.wijaya179@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Yudi Wijaya","OPERATOR",true,"2025-11-01T23:02:31.403Z","2025-11-09T23:02:31.648Z","2025-11-09T23:02:31.648Z"
"cmhsbjkkh0050maftqdqi5bzm","operator180","maya.widodo180@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Maya Widodo","OPERATOR",true,"2025-11-06T23:02:31.403Z","2025-11-09T23:02:31.649Z","2025-11-09T23:02:31.649Z"
"cmhsbjkki0051maft5rt3lh9g","operator181","fajar.suprapto181@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Fajar Suprapto","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.651Z","2025-11-09T23:02:31.651Z"
"cmhsbjkkk0052maft4yyrk1xa","operator182","wahyu.nugroho182@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wahyu Nugroho","OPERATOR",true,"2025-10-27T23:02:31.403Z","2025-11-09T23:02:31.652Z","2025-11-09T23:02:31.652Z"
"cmhsbjkkl0053maftlcnn7xln","operator183","wawan.santoso183@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Santoso","OPERATOR",true,"2025-10-30T23:02:31.403Z","2025-11-09T23:02:31.653Z","2025-11-09T23:02:31.653Z"
"cmhsbjkkm0054maft0de0jrst","operator184","budi.purwanto184@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Budi Purwanto","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.654Z","2025-11-09T23:02:31.654Z"
"cmhsbjkkn0055maftf0ftvn58","operator185","slamet.kurniawan185@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Slamet Kurniawan","OPERATOR",true,"2025-10-23T23:02:31.403Z","2025-11-09T23:02:31.656Z","2025-11-09T23:02:31.656Z"
"cmhsbjkkp0056maftbcg6j4f4","operator186","dedi.saputra186@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dedi Saputra","OPERATOR",true,"2025-10-16T23:02:31.403Z","2025-11-09T23:02:31.657Z","2025-11-09T23:02:31.657Z"
"cmhsbjkkq0057maftuj3et0ei","operator187","eko.santoso187@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Eko Santoso","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.658Z","2025-11-09T23:02:31.658Z"
"cmhsbjkkr0058maftj8sxyjnl","operator188","ahmad.rahman188@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Ahmad Rahman","OPERATOR",true,"2025-10-25T23:02:31.403Z","2025-11-09T23:02:31.659Z","2025-11-09T23:02:31.659Z"
"cmhsbjkks0059maftaytmtbmi","operator189","andi.rahmanto189@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Andi Rahmanto","OPERATOR",true,"2025-10-25T23:02:31.403Z","2025-11-09T23:02:31.660Z","2025-11-09T23:02:31.660Z"
"cmhsbjkkt005amafttbabiydi","operator190","sri.suprapto190@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sri Suprapto","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.662Z","2025-11-09T23:02:31.662Z"
"cmhsbjkku005bmaftdzddw0cm","operator191","siti.susilo191@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Susilo","OPERATOR",true,"2025-10-18T23:02:31.403Z","2025-11-09T23:02:31.663Z","2025-11-09T23:02:31.663Z"
"cmhsbjkkv005cmaft1go68hvn","operator192","wahyu.nugroho192@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wahyu Nugroho","OPERATOR",true,"2025-10-22T23:02:31.403Z","2025-11-09T23:02:31.664Z","2025-11-09T23:02:31.664Z"
"cmhsbjkkx005dmaftbyx1vjfi","operator193","andi.rahmanto193@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Andi Rahmanto","OPERATOR",true,"2025-11-08T23:02:31.403Z","2025-11-09T23:02:31.665Z","2025-11-09T23:02:31.665Z"
"cmhsbjkky005emaftehozjv8r","operator194","lia.wibowo194@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Lia Wibowo","OPERATOR",true,"2025-10-16T23:02:31.403Z","2025-11-09T23:02:31.667Z","2025-11-09T23:02:31.667Z"
"cmhsbjkl0005fmaftv0d7hlzz","operator195","siti.utomo195@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Utomo","OPERATOR",true,"2025-10-31T23:02:31.403Z","2025-11-09T23:02:31.668Z","2025-11-09T23:02:31.668Z"
"cmhsbjkl1005gmaft17rlgel3","operator196","siti.rahman196@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Rahman","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.670Z","2025-11-09T23:02:31.670Z"
"cmhsbjkl2005hmaftb2xwtnbg","operator197","wawan.hartono197@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Hartono","OPERATOR",false,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.671Z","2025-11-09T23:02:31.671Z"
"cmhsbjkl3005imaft9ihmgh87","operator198","joko.utomo198@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Joko Utomo","OPERATOR",true,"2025-10-30T23:02:31.403Z","2025-11-09T23:02:31.672Z","2025-11-09T23:02:31.672Z"
"cmhsbjkl4005jmaftdk46t81t","operator199","rudi.susilo199@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rudi Susilo","OPERATOR",true,"2025-11-07T23:02:31.403Z","2025-11-09T23:02:31.673Z","2025-11-09T23:02:31.673Z"
"cmhsbjkl6005kmaftnpvrs34w","operator200","sri.prasetyo200@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sri Prasetyo","OPERATOR",true,"2025-11-09T23:02:31.403Z","2025-11-09T23:02:31.674Z","2025-11-09T23:02:31.674Z"
"cmhsbjkl7005lmaftn5030e2t","operator201","tri.nugroho201@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Tri Nugroho","OPERATOR",true,"2025-11-09T23:02:31.403Z","2025-11-09T23:02:31.675Z","2025-11-09T23:02:31.675Z"
"cmhsbjkl8005mmaftw6t2012h","operator202","rudi.firmansyah202@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rudi Firmansyah","OPERATOR",true,"2025-11-06T23:02:31.403Z","2025-11-09T23:02:31.676Z","2025-11-09T23:02:31.676Z"
"cmhsbjkl9005nmaft3i8ip6tk","operator203","agus.hartono203@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Agus Hartono","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.677Z","2025-11-09T23:02:31.677Z"
"cmhsbjkla005omaft6d7bcrl0","operator204","lia.hartono204@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Lia Hartono","OPERATOR",true,"2025-10-22T23:02:31.403Z","2025-11-09T23:02:31.678Z","2025-11-09T23:02:31.678Z"
"cmhsbjklb005pmaftbua773su","operator205","wawan.putra205@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Putra","OPERATOR",false,"2025-11-07T23:02:31.403Z","2025-11-09T23:02:31.680Z","2025-11-09T23:02:31.680Z"
"cmhsbjklc005qmaftm6n8eea3","operator206","wawan.suprapto206@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wawan Suprapto","OPERATOR",true,"2025-11-04T23:02:31.403Z","2025-11-09T23:02:31.681Z","2025-11-09T23:02:31.681Z"
"cmhsbjkle005rmaftf76yubd7","operator207","sugeng.susilo207@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sugeng Susilo","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.682Z","2025-11-09T23:02:31.682Z"
"cmhsbjklf005smaftvdea1cc8","operator208","sugeng.hermawan208@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sugeng Hermawan","OPERATOR",true,"2025-10-11T23:02:31.403Z","2025-11-09T23:02:31.684Z","2025-11-09T23:02:31.684Z"
"cmhsbjklh005tmaftknmv6ny9","operator209","fajar.santoso209@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Fajar Santoso","OPERATOR",false,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.685Z","2025-11-09T23:02:31.685Z"
"cmhsbjkli005umaftmtvrganh","operator210","sugeng.hermawan210@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sugeng Hermawan","OPERATOR",true,"2025-10-15T23:02:31.403Z","2025-11-09T23:02:31.687Z","2025-11-09T23:02:31.687Z"
"cmhsbjklj005vmaftq8s2zc0z","operator211","sri.purwanto211@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sri Purwanto","OPERATOR",true,"2025-11-08T23:02:31.403Z","2025-11-09T23:02:31.688Z","2025-11-09T23:02:31.688Z"
"cmhsbjkll005wmaft662csxx6","operator212","rina.hartono212@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rina Hartono","OPERATOR",false,"2025-11-04T23:02:31.403Z","2025-11-09T23:02:31.689Z","2025-11-09T23:02:31.689Z"
"cmhsbjklm005xmaftkfugirtj","operator213","siti.wibowo213@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Siti Wibowo","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.690Z","2025-11-09T23:02:31.690Z"
"cmhsbjkln005ymaftif98np7o","operator214","rudi.hermawan214@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Rudi Hermawan","OPERATOR",true,"2025-10-18T23:02:31.403Z","2025-11-09T23:02:31.691Z","2025-11-09T23:02:31.691Z"
"cmhsbjklo005zmaftk2hfq8e8","operator215","dedi.rahmanto215@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dedi Rahmanto","OPERATOR",true,"2025-10-22T23:02:31.403Z","2025-11-09T23:02:31.692Z","2025-11-09T23:02:31.692Z"
"cmhsbjklp0060maft8djs3lbk","operator216","sugeng.wibowo216@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sugeng Wibowo","OPERATOR",false,"2025-10-12T23:02:31.403Z","2025-11-09T23:02:31.693Z","2025-11-09T23:02:31.693Z"
"cmhsbjklq0061maft64tdt9ya","operator217","bambang.setiawan217@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Bambang Setiawan","OPERATOR",true,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.695Z","2025-11-09T23:02:31.695Z"
"cmhsbjklr0062maftjcrmrrug","operator218","bambang.firmansyah218@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Bambang Firmansyah","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.696Z","2025-11-09T23:02:31.696Z"
"cmhsbjkls0063maftexose2fm","operator219","maya.nugroho219@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Maya Nugroho","OPERATOR",true,"2025-10-30T23:02:31.403Z","2025-11-09T23:02:31.697Z","2025-11-09T23:02:31.697Z"
"cmhsbjklu0064maftqtulaz7t","operator220","yudi.widodo220@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Yudi Widodo","OPERATOR",true,"2025-10-20T23:02:31.403Z","2025-11-09T23:02:31.698Z","2025-11-09T23:02:31.698Z"
"cmhsbjklw0065maft9m8dmcpm","operator221","wahyu.purwanto221@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Wahyu Purwanto","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.700Z","2025-11-09T23:02:31.700Z"
"cmhsbjklx0066maft1okwm8f7","operator222","agus.setiawan222@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Agus Setiawan","OPERATOR",true,"2025-10-24T23:02:31.403Z","2025-11-09T23:02:31.702Z","2025-11-09T23:02:31.702Z"
"cmhsbjklz0067maftx6dg25zo","operator223","sugeng.rahmanto223@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sugeng Rahmanto","OPERATOR",true,"2025-11-04T23:02:31.403Z","2025-11-09T23:02:31.703Z","2025-11-09T23:02:31.703Z"
"cmhsbjkm00068maft5c3mf1o3","operator224","bambang.suprapto224@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Bambang Suprapto","OPERATOR",true,"2025-10-21T23:02:31.403Z","2025-11-09T23:02:31.705Z","2025-11-09T23:02:31.705Z"
"cmhsbjkm20069maftotz8uf1n","operator225","dewi.wibowo225@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dewi Wibowo","OPERATOR",true,"2025-10-18T23:02:31.403Z","2025-11-09T23:02:31.706Z","2025-11-09T23:02:31.706Z"
"cmhsbjkm3006amaftk6s39wij","operator226","dedi.hermawan226@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dedi Hermawan","OPERATOR",true,"2025-10-27T23:02:31.403Z","2025-11-09T23:02:31.707Z","2025-11-09T23:02:31.707Z"
"cmhsbjkm4006bmaftc0tf9iyx","operator227","yudi.wibowo227@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Yudi Wibowo","OPERATOR",true,"2025-10-26T23:02:31.403Z","2025-11-09T23:02:31.708Z","2025-11-09T23:02:31.708Z"
"cmhsbjkm5006cmaft9y9fekh6","operator228","maya.suprapto228@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Maya Suprapto","OPERATOR",true,"2025-10-30T23:02:31.403Z","2025-11-09T23:02:31.710Z","2025-11-09T23:02:31.710Z"
"cmhsbjkm6006dmaftpi1beef7","operator229","hendra.susilo229@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Hendra Susilo","OPERATOR",true,"2025-10-18T23:02:31.403Z","2025-11-09T23:02:31.711Z","2025-11-09T23:02:31.711Z"
"cmhsbjkm8006emafte34n8ibh","operator230","fajar.suprapto230@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Fajar Suprapto","OPERATOR",true,"2025-10-14T23:02:31.403Z","2025-11-09T23:02:31.712Z","2025-11-09T23:02:31.712Z"
"cmhsbjkm9006fmaft68jmkvmk","operator231","maya.wijaya231@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Maya Wijaya","OPERATOR",true,"2025-10-29T23:02:31.403Z","2025-11-09T23:02:31.713Z","2025-11-09T23:02:31.713Z"
"cmhsbjkma006gmaftnsbjpnxm","operator232","budi.wibowo232@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Budi Wibowo","OPERATOR",true,"2025-10-19T23:02:31.403Z","2025-11-09T23:02:31.715Z","2025-11-09T23:02:31.715Z"
"cmhsbjkmc006hmaft9ywpwnnl","operator233","dedi.setiawan233@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Dedi Setiawan","OPERATOR",true,"2025-10-27T23:02:31.403Z","2025-11-09T23:02:31.716Z","2025-11-09T23:02:31.716Z"
"cmhsbjkme006imaftfgi3kj07","operator234","hadi.firmansyah234@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Hadi Firmansyah","OPERATOR",true,"2025-11-02T23:02:31.403Z","2025-11-09T23:02:31.718Z","2025-11-09T23:02:31.718Z"
"cmhsbjkmf006jmaftu372cd92","operator235","sugeng.saputra235@ptbarasakti.co.id","$2b$10$FXstQWXIuzAoNMEpMwLLTeCGyubfGqr06/BjKl3JKNuxpomPwNxlq","Sugeng Saputra","OPERATOR",true,"2025-10-21T23:02:31.403Z","2025-11-09T23:02:31.719Z","2025-11-09T23:02:31.719Z"
